time_key,time_value,hour_24,hour_12,minute,am_pm,time_label,part_of_day,is_morning,is_afternoon,is_evening,is_late_night
1235,12:35:00,12,12,35,PM,12:35 PM,Afternoon,False,True,False,False
1236,12:36:00,12,12,36,PM,12:36 PM,Afternoon,False,True,False,False
1237,12:37:00,12,12,37,PM,12:37 PM,Afternoon,False,True,False,False
1238,12:38:00,12,12,38,PM,12:38 PM,Afternoon,False,True,False,False
1239,12:39:00,12,12,39,PM,12:39 PM,Afternoon,False,True,False,False
1240,12:40:00,12,12,40,PM,12:40 PM,Afternoon,False,True,False,False
1241,12:41:00,12,12,41,PM,12:41 PM,Afternoon,False,True,False,False
1242,12:42:00,12,12,42,PM,12:42 PM,Afternoon,False,True,False,False
1243,12:43:00,12,12,43,PM,12:43 PM,Afternoon,False,True,False,False
1244,12:44:00,12,12,44,PM,12:44 PM,Afternoon,False,True,False,False
1245,12:45:00,12,12,45,PM,12:45 PM,Afternoon,False,True,False,False
1246,12:46:00,12,12,46,PM,12:46 PM,Afternoon,False,True,False,False
1247,12:47:00,12,12,47,PM,12:47 PM,Afternoon,False,True,False,False
1248,12:48:00,12,12,48,PM,12:48 PM,Afternoon,False,True,False,False
1249,12:49:00,12,12,49,PM,12:49 PM,Afternoon,False,True,False,False
1250,12:50:00,12,12,50,PM,12:50 PM,Afternoon,False,True,False,False
1251,12:51:00,12,12,51,PM,12:51 PM,Afternoon,False,True,False,False
1252,12:52:00,12,12,52,PM,12:52 PM,Afternoon,False,True,False,False
1253,12:53:00,12,12,53,PM,12:53 PM,Afternoon,False,True,False,False
1254,12:54:00,12,12,54,PM,12:54 PM,Afternoon,False,True,False,False
1255,12:55:00,12,12,55,PM,12:55 PM,Afternoon,False,True,False,False
1256,12:56:00,12,12,56,PM,12:56 PM,Afternoon,False,True,False,False
1257,12:57:00,12,12,57,PM,12:57 PM,Afternoon,False,True,False,False
1258,12:58:00,12,12,58,PM,12:58 PM,Afternoon,False,True,False,False
1259,12:59:00,12,12,59,PM,12:59 PM,Afternoon,False,True,False,False
1300,13:00:00,13,1,0,PM,1:00 PM,Afternoon,False,True,False,False
1301,13:01:00,13,1,1,PM,1:01 PM,Afternoon,False,True,False,False
1302,13:02:00,13,1,2,PM,1:02 PM,Afternoon,False,True,False,False
1303,13:03:00,13,1,3,PM,1:03 PM,Afternoon,False,True,False,False
1304,13:04:00,13,1,4,PM,1:04 PM,Afternoon,False,True,False,False
1305,13:05:00,13,1,5,PM,1:05 PM,Afternoon,False,True,False,False
1306,13:06:00,13,1,6,PM,1:06 PM,Afternoon,False,True,False,False
1307,13:07:00,13,1,7,PM,1:07 PM,Afternoon,False,True,False,False
1308,13:08:00,13,1,8,PM,1:08 PM,Afternoon,False,True,False,False
1309,13:09:00,13,1,9,PM,1:09 PM,Afternoon,False,True,False,False
1310,13:10:00,13,1,10,PM,1:10 PM,Afternoon,False,True,False,False
1311,13:11:00,13,1,11,PM,1:11 PM,Afternoon,False,True,False,False
1312,13:12:00,13,1,12,PM,1:12 PM,Afternoon,False,True,False,False
1313,13:13:00,13,1,13,PM,1:13 PM,Afternoon,False,True,False,False
1314,13:14:00,13,1,14,PM,1:14 PM,Afternoon,False,True,False,False
1315,13:15:00,13,1,15,PM,1:15 PM,Afternoon,False,True,False,False
1316,13:16:00,13,1,16,PM,1:16 PM,Afternoon,False,True,False,False
1317,13:17:00,13,1,17,PM,1:17 PM,Afternoon,False,True,False,False
1318,13:18:00,13,1,18,PM,1:18 PM,Afternoon,False,True,False,False
1319,13:19:00,13,1,19,PM,1:19 PM,Afternoon,False,True,False,False
1320,13:20:00,13,1,20,PM,1:20 PM,Afternoon,False,True,False,False
1321,13:21:00,13,1,21,PM,1:21 PM,Afternoon,False,True,False,False
1322,13:22:00,13,1,22,PM,1:22 PM,Afternoon,False,True,False,False
1323,13:23:00,13,1,23,PM,1:23 PM,Afternoon,False,True,False,False
1324,13:24:00,13,1,24,PM,1:24 PM,Afternoon,False,True,False,False
1325,13:25:00,13,1,25,PM,1:25 PM,Afternoon,False,True,False,False
1326,13:26:00,13,1,26,PM,1:26 PM,Afternoon,False,True,False,False
1327,13:27:00,13,1,27,PM,1:27 PM,Afternoon,False,True,False,False
1328,13:28:00,13,1,28,PM,1:28 PM,Afternoon,False,True,False,False
1329,13:29:00,13,1,29,PM,1:29 PM,Afternoon,False,True,False,False
1330,13:30:00,13,1,30,PM,1:30 PM,Afternoon,False,True,False,False
1331,13:31:00,13,1,31,PM,1:31 PM,Afternoon,False,True,False,False
1332,13:32:00,13,1,32,PM,1:32 PM,Afternoon,False,True,False,False
1333,13:33:00,13,1,33,PM,1:33 PM,Afternoon,False,True,False,False
1334,13:34:00,13,1,34,PM,1:34 PM,Afternoon,False,True,False,False
1335,13:35:00,13,1,35,PM,1:35 PM,Afternoon,False,True,False,False
1336,13:36:00,13,1,36,PM,1:36 PM,Afternoon,False,True,False,False
1337,13:37:00,13,1,37,PM,1:37 PM,Afternoon,False,True,False,False
1338,13:38:00,13,1,38,PM,1:38 PM,Afternoon,False,True,False,False
1339,13:39:00,13,1,39,PM,1:39 PM,Afternoon,False,True,False,False
1340,13:40:00,13,1,40,PM,1:40 PM,Afternoon,False,True,False,False
1341,13:41:00,13,1,41,PM,1:41 PM,Afternoon,False,True,False,False
1342,13:42:00,13,1,42,PM,1:42 PM,Afternoon,False,True,False,False
1343,13:43:00,13,1,43,PM,1:43 PM,Afternoon,False,True,False,False
1344,13:44:00,13,1,44,PM,1:44 PM,Afternoon,False,True,False,False
1345,13:45:00,13,1,45,PM,1:45 PM,Afternoon,False,True,False,False
1346,13:46:00,13,1,46,PM,1:46 PM,Afternoon,False,True,False,False
1347,13:47:00,13,1,47,PM,1:47 PM,Afternoon,False,True,False,False
1348,13:48:00,13,1,48,PM,1:48 PM,Afternoon,False,True,False,False
1349,13:49:00,13,1,49,PM,1:49 PM,Afternoon,False,True,False,False
1350,13:50:00,13,1,50,PM,1:50 PM,Afternoon,False,True,False,False
1351,13:51:00,13,1,51,PM,1:51 PM,Afternoon,False,True,False,False
1352,13:52:00,13,1,52,PM,1:52 PM,Afternoon,False,True,False,False
1353,13:53:00,13,1,53,PM,1:53 PM,Afternoon,False,True,False,False
1354,13:54:00,13,1,54,PM,1:54 PM,Afternoon,False,True,False,False
1355,13:55:00,13,1,55,PM,1:55 PM,Afternoon,False,True,False,False
1356,13:56:00,13,1,56,PM,1:56 PM,Afternoon,False,True,False,False
1357,13:57:00,13,1,57,PM,1:57 PM,Afternoon,False,True,False,False
1358,13:58:00,13,1,58,PM,1:58 PM,Afternoon,False,True,False,False
1359,13:59:00,13,1,59,PM,1:59 PM,Afternoon,False,True,False,False
1400,14:00:00,14,2,0,PM,2:00 PM,Afternoon,False,True,False,False
1401,14:01:00,14,2,1,PM,2:01 PM,Afternoon,False,True,False,False
1402,14:02:00,14,2,2,PM,2:02 PM,Afternoon,False,True,False,False
1403,14:03:00,14,2,3,PM,2:03 PM,Afternoon,False,True,False,False
1404,14:04:00,14,2,4,PM,2:04 PM,Afternoon,False,True,False,False
1405,14:05:00,14,2,5,PM,2:05 PM,Afternoon,False,True,False,False
1406,14:06:00,14,2,6,PM,2:06 PM,Afternoon,False,True,False,False
1407,14:07:00,14,2,7,PM,2:07 PM,Afternoon,False,True,False,False
1408,14:08:00,14,2,8,PM,2:08 PM,Afternoon,False,True,False,False
1409,14:09:00,14,2,9,PM,2:09 PM,Afternoon,False,True,False,False
1410,14:10:00,14,2,10,PM,2:10 PM,Afternoon,False,True,False,False
1411,14:11:00,14,2,11,PM,2:11 PM,Afternoon,False,True,False,False
1412,14:12:00,14,2,12,PM,2:12 PM,Afternoon,False,True,False,False
1413,14:13:00,14,2,13,PM,2:13 PM,Afternoon,False,True,False,False
1414,14:14:00,14,2,14,PM,2:14 PM,Afternoon,False,True,False,False
1415,14:15:00,14,2,15,PM,2:15 PM,Afternoon,False,True,False,False
1416,14:16:00,14,2,16,PM,2:16 PM,Afternoon,False,True,False,False
1417,14:17:00,14,2,17,PM,2:17 PM,Afternoon,False,True,False,False
1418,14:18:00,14,2,18,PM,2:18 PM,Afternoon,False,True,False,False
1419,14:19:00,14,2,19,PM,2:19 PM,Afternoon,False,True,False,False
1420,14:20:00,14,2,20,PM,2:20 PM,Afternoon,False,True,False,False
1421,14:21:00,14,2,21,PM,2:21 PM,Afternoon,False,True,False,False
1422,14:22:00,14,2,22,PM,2:22 PM,Afternoon,False,True,False,False
1423,14:23:00,14,2,23,PM,2:23 PM,Afternoon,False,True,False,False
1424,14:24:00,14,2,24,PM,2:24 PM,Afternoon,False,True,False,False
1425,14:25:00,14,2,25,PM,2:25 PM,Afternoon,False,True,False,False
1426,14:26:00,14,2,26,PM,2:26 PM,Afternoon,False,True,False,False
1427,14:27:00,14,2,27,PM,2:27 PM,Afternoon,False,True,False,False
1428,14:28:00,14,2,28,PM,2:28 PM,Afternoon,False,True,False,False
1429,14:29:00,14,2,29,PM,2:29 PM,Afternoon,False,True,False,False
1430,14:30:00,14,2,30,PM,2:30 PM,Afternoon,False,True,False,False
1431,14:31:00,14,2,31,PM,2:31 PM,Afternoon,False,True,False,False
1432,14:32:00,14,2,32,PM,2:32 PM,Afternoon,False,True,False,False
1433,14:33:00,14,2,33,PM,2:33 PM,Afternoon,False,True,False,False
1434,14:34:00,14,2,34,PM,2:34 PM,Afternoon,False,True,False,False
1435,14:35:00,14,2,35,PM,2:35 PM,Afternoon,False,True,False,False
1436,14:36:00,14,2,36,PM,2:36 PM,Afternoon,False,True,False,False
1437,14:37:00,14,2,37,PM,2:37 PM,Afternoon,False,True,False,False
1438,14:38:00,14,2,38,PM,2:38 PM,Afternoon,False,True,False,False
1439,14:39:00,14,2,39,PM,2:39 PM,Afternoon,False,True,False,False
1440,14:40:00,14,2,40,PM,2:40 PM,Afternoon,False,True,False,False
1441,14:41:00,14,2,41,PM,2:41 PM,Afternoon,False,True,False,False
1442,14:42:00,14,2,42,PM,2:42 PM,Afternoon,False,True,False,False
1443,14:43:00,14,2,43,PM,2:43 PM,Afternoon,False,True,False,False
1444,14:44:00,14,2,44,PM,2:44 PM,Afternoon,False,True,False,False
1445,14:45:00,14,2,45,PM,2:45 PM,Afternoon,False,True,False,False
1446,14:46:00,14,2,46,PM,2:46 PM,Afternoon,False,True,False,False
1447,14:47:00,14,2,47,PM,2:47 PM,Afternoon,False,True,False,False
1448,14:48:00,14,2,48,PM,2:48 PM,Afternoon,False,True,False,False
1449,14:49:00,14,2,49,PM,2:49 PM,Afternoon,False,True,False,False
1450,14:50:00,14,2,50,PM,2:50 PM,Afternoon,False,True,False,False
1451,14:51:00,14,2,51,PM,2:51 PM,Afternoon,False,True,False,False
1452,14:52:00,14,2,52,PM,2:52 PM,Afternoon,False,True,False,False
1453,14:53:00,14,2,53,PM,2:53 PM,Afternoon,False,True,False,False
1454,14:54:00,14,2,54,PM,2:54 PM,Afternoon,False,True,False,False
1455,14:55:00,14,2,55,PM,2:55 PM,Afternoon,False,True,False,False
1456,14:56:00,14,2,56,PM,2:56 PM,Afternoon,False,True,False,False
1457,14:57:00,14,2,57,PM,2:57 PM,Afternoon,False,True,False,False
1458,14:58:00,14,2,58,PM,2:58 PM,Afternoon,False,True,False,False
1459,14:59:00,14,2,59,PM,2:59 PM,Afternoon,False,True,False,False
1500,15:00:00,15,3,0,PM,3:00 PM,Afternoon,False,True,False,False
1501,15:01:00,15,3,1,PM,3:01 PM,Afternoon,False,True,False,False
1502,15:02:00,15,3,2,PM,3:02 PM,Afternoon,False,True,False,False
1503,15:03:00,15,3,3,PM,3:03 PM,Afternoon,False,True,False,False
1504,15:04:00,15,3,4,PM,3:04 PM,Afternoon,False,True,False,False
1505,15:05:00,15,3,5,PM,3:05 PM,Afternoon,False,True,False,False
1506,15:06:00,15,3,6,PM,3:06 PM,Afternoon,False,True,False,False
1507,15:07:00,15,3,7,PM,3:07 PM,Afternoon,False,True,False,False
1508,15:08:00,15,3,8,PM,3:08 PM,Afternoon,False,True,False,False
1509,15:09:00,15,3,9,PM,3:09 PM,Afternoon,False,True,False,False
1510,15:10:00,15,3,10,PM,3:10 PM,Afternoon,False,True,False,False
1511,15:11:00,15,3,11,PM,3:11 PM,Afternoon,False,True,False,False
1512,15:12:00,15,3,12,PM,3:12 PM,Afternoon,False,True,False,False
1513,15:13:00,15,3,13,PM,3:13 PM,Afternoon,False,True,False,False
1514,15:14:00,15,3,14,PM,3:14 PM,Afternoon,False,True,False,False
1515,15:15:00,15,3,15,PM,3:15 PM,Afternoon,False,True,False,False
1516,15:16:00,15,3,16,PM,3:16 PM,Afternoon,False,True,False,False
1517,15:17:00,15,3,17,PM,3:17 PM,Afternoon,False,True,False,False
1518,15:18:00,15,3,18,PM,3:18 PM,Afternoon,False,True,False,False
1519,15:19:00,15,3,19,PM,3:19 PM,Afternoon,False,True,False,False
1520,15:20:00,15,3,20,PM,3:20 PM,Afternoon,False,True,False,False
1521,15:21:00,15,3,21,PM,3:21 PM,Afternoon,False,True,False,False
1522,15:22:00,15,3,22,PM,3:22 PM,Afternoon,False,True,False,False
1523,15:23:00,15,3,23,PM,3:23 PM,Afternoon,False,True,False,False
1524,15:24:00,15,3,24,PM,3:24 PM,Afternoon,False,True,False,False
1525,15:25:00,15,3,25,PM,3:25 PM,Afternoon,False,True,False,False
1526,15:26:00,15,3,26,PM,3:26 PM,Afternoon,False,True,False,False
1527,15:27:00,15,3,27,PM,3:27 PM,Afternoon,False,True,False,False
1528,15:28:00,15,3,28,PM,3:28 PM,Afternoon,False,True,False,False
1529,15:29:00,15,3,29,PM,3:29 PM,Afternoon,False,True,False,False
1530,15:30:00,15,3,30,PM,3:30 PM,Afternoon,False,True,False,False
1531,15:31:00,15,3,31,PM,3:31 PM,Afternoon,False,True,False,False
1532,15:32:00,15,3,32,PM,3:32 PM,Afternoon,False,True,False,False
1533,15:33:00,15,3,33,PM,3:33 PM,Afternoon,False,True,False,False
1534,15:34:00,15,3,34,PM,3:34 PM,Afternoon,False,True,False,False
1535,15:35:00,15,3,35,PM,3:35 PM,Afternoon,False,True,False,False
1536,15:36:00,15,3,36,PM,3:36 PM,Afternoon,False,True,False,False
1537,15:37:00,15,3,37,PM,3:37 PM,Afternoon,False,True,False,False
1538,15:38:00,15,3,38,PM,3:38 PM,Afternoon,False,True,False,False
1539,15:39:00,15,3,39,PM,3:39 PM,Afternoon,False,True,False,False
1540,15:40:00,15,3,40,PM,3:40 PM,Afternoon,False,True,False,False
1541,15:41:00,15,3,41,PM,3:41 PM,Afternoon,False,True,False,False
1542,15:42:00,15,3,42,PM,3:42 PM,Afternoon,False,True,False,False
1543,15:43:00,15,3,43,PM,3:43 PM,Afternoon,False,True,False,False
1544,15:44:00,15,3,44,PM,3:44 PM,Afternoon,False,True,False,False
1545,15:45:00,15,3,45,PM,3:45 PM,Afternoon,False,True,False,False
1546,15:46:00,15,3,46,PM,3:46 PM,Afternoon,False,True,False,False
1547,15:47:00,15,3,47,PM,3:47 PM,Afternoon,False,True,False,False
1548,15:48:00,15,3,48,PM,3:48 PM,Afternoon,False,True,False,False
1549,15:49:00,15,3,49,PM,3:49 PM,Afternoon,False,True,False,False
1550,15:50:00,15,3,50,PM,3:50 PM,Afternoon,False,True,False,False
1551,15:51:00,15,3,51,PM,3:51 PM,Afternoon,False,True,False,False
1552,15:52:00,15,3,52,PM,3:52 PM,Afternoon,False,True,False,False
1553,15:53:00,15,3,53,PM,3:53 PM,Afternoon,False,True,False,False
1554,15:54:00,15,3,54,PM,3:54 PM,Afternoon,False,True,False,False
1555,15:55:00,15,3,55,PM,3:55 PM,Afternoon,False,True,False,False
1556,15:56:00,15,3,56,PM,3:56 PM,Afternoon,False,True,False,False
1557,15:57:00,15,3,57,PM,3:57 PM,Afternoon,False,True,False,False
1558,15:58:00,15,3,58,PM,3:58 PM,Afternoon,False,True,False,False
1559,15:59:00,15,3,59,PM,3:59 PM,Afternoon,False,True,False,False
1600,16:00:00,16,4,0,PM,4:00 PM,Afternoon,False,True,False,False
1601,16:01:00,16,4,1,PM,4:01 PM,Afternoon,False,True,False,False
1602,16:02:00,16,4,2,PM,4:02 PM,Afternoon,False,True,False,False
1603,16:03:00,16,4,3,PM,4:03 PM,Afternoon,False,True,False,False
1604,16:04:00,16,4,4,PM,4:04 PM,Afternoon,False,True,False,False
1605,16:05:00,16,4,5,PM,4:05 PM,Afternoon,False,True,False,False
1606,16:06:00,16,4,6,PM,4:06 PM,Afternoon,False,True,False,False
1607,16:07:00,16,4,7,PM,4:07 PM,Afternoon,False,True,False,False
1608,16:08:00,16,4,8,PM,4:08 PM,Afternoon,False,True,False,False
1609,16:09:00,16,4,9,PM,4:09 PM,Afternoon,False,True,False,False
1610,16:10:00,16,4,10,PM,4:10 PM,Afternoon,False,True,False,False
1611,16:11:00,16,4,11,PM,4:11 PM,Afternoon,False,True,False,False
1612,16:12:00,16,4,12,PM,4:12 PM,Afternoon,False,True,False,False
1613,16:13:00,16,4,13,PM,4:13 PM,Afternoon,False,True,False,False
1614,16:14:00,16,4,14,PM,4:14 PM,Afternoon,False,True,False,False
1615,16:15:00,16,4,15,PM,4:15 PM,Afternoon,False,True,False,False
1616,16:16:00,16,4,16,PM,4:16 PM,Afternoon,False,True,False,False
1617,16:17:00,16,4,17,PM,4:17 PM,Afternoon,False,True,False,False
1618,16:18:00,16,4,18,PM,4:18 PM,Afternoon,False,True,False,False
1619,16:19:00,16,4,19,PM,4:19 PM,Afternoon,False,True,False,False
1620,16:20:00,16,4,20,PM,4:20 PM,Afternoon,False,True,False,False
1621,16:21:00,16,4,21,PM,4:21 PM,Afternoon,False,True,False,False
1622,16:22:00,16,4,22,PM,4:22 PM,Afternoon,False,True,False,False
1623,16:23:00,16,4,23,PM,4:23 PM,Afternoon,False,True,False,False
1624,16:24:00,16,4,24,PM,4:24 PM,Afternoon,False,True,False,False
1625,16:25:00,16,4,25,PM,4:25 PM,Afternoon,False,True,False,False
1626,16:26:00,16,4,26,PM,4:26 PM,Afternoon,False,True,False,False
1627,16:27:00,16,4,27,PM,4:27 PM,Afternoon,False,True,False,False
1628,16:28:00,16,4,28,PM,4:28 PM,Afternoon,False,True,False,False
1629,16:29:00,16,4,29,PM,4:29 PM,Afternoon,False,True,False,False
1630,16:30:00,16,4,30,PM,4:30 PM,Afternoon,False,True,False,False
1631,16:31:00,16,4,31,PM,4:31 PM,Afternoon,False,True,False,False
1632,16:32:00,16,4,32,PM,4:32 PM,Afternoon,False,True,False,False
1633,16:33:00,16,4,33,PM,4:33 PM,Afternoon,False,True,False,False
1634,16:34:00,16,4,34,PM,4:34 PM,Afternoon,False,True,False,False
1635,16:35:00,16,4,35,PM,4:35 PM,Afternoon,False,True,False,False
1636,16:36:00,16,4,36,PM,4:36 PM,Afternoon,False,True,False,False
1637,16:37:00,16,4,37,PM,4:37 PM,Afternoon,False,True,False,False
1638,16:38:00,16,4,38,PM,4:38 PM,Afternoon,False,True,False,False
1639,16:39:00,16,4,39,PM,4:39 PM,Afternoon,False,True,False,False
1640,16:40:00,16,4,40,PM,4:40 PM,Afternoon,False,True,False,False
1641,16:41:00,16,4,41,PM,4:41 PM,Afternoon,False,True,False,False
1642,16:42:00,16,4,42,PM,4:42 PM,Afternoon,False,True,False,False
1643,16:43:00,16,4,43,PM,4:43 PM,Afternoon,False,True,False,False
1644,16:44:00,16,4,44,PM,4:44 PM,Afternoon,False,True,False,False
1645,16:45:00,16,4,45,PM,4:45 PM,Afternoon,False,True,False,False
1646,16:46:00,16,4,46,PM,4:46 PM,Afternoon,False,True,False,False
1647,16:47:00,16,4,47,PM,4:47 PM,Afternoon,False,True,False,False
1648,16:48:00,16,4,48,PM,4:48 PM,Afternoon,False,True,False,False
1649,16:49:00,16,4,49,PM,4:49 PM,Afternoon,False,True,False,False
1650,16:50:00,16,4,50,PM,4:50 PM,Afternoon,False,True,False,False
1651,16:51:00,16,4,51,PM,4:51 PM,Afternoon,False,True,False,False
1652,16:52:00,16,4,52,PM,4:52 PM,Afternoon,False,True,False,False
1653,16:53:00,16,4,53,PM,4:53 PM,Afternoon,False,True,False,False
1654,16:54:00,16,4,54,PM,4:54 PM,Afternoon,False,True,False,False
1655,16:55:00,16,4,55,PM,4:55 PM,Afternoon,False,True,False,False
1656,16:56:00,16,4,56,PM,4:56 PM,Afternoon,False,True,False,False
1657,16:57:00,16,4,57,PM,4:57 PM,Afternoon,False,True,False,False
1658,16:58:00,16,4,58,PM,4:58 PM,Afternoon,False,True,False,False
1659,16:59:00,16,4,59,PM,4:59 PM,Afternoon,False,True,False,False
1700,17:00:00,17,5,0,PM,5:00 PM,Evening,False,False,True,False
1701,17:01:00,17,5,1,PM,5:01 PM,Evening,False,False,True,False
1702,17:02:00,17,5,2,PM,5:02 PM,Evening,False,False,True,False
1703,17:03:00,17,5,3,PM,5:03 PM,Evening,False,False,True,False
1704,17:04:00,17,5,4,PM,5:04 PM,Evening,False,False,True,False
1705,17:05:00,17,5,5,PM,5:05 PM,Evening,False,False,True,False
1706,17:06:00,17,5,6,PM,5:06 PM,Evening,False,False,True,False
1707,17:07:00,17,5,7,PM,5:07 PM,Evening,False,False,True,False
1708,17:08:00,17,5,8,PM,5:08 PM,Evening,False,False,True,False
1709,17:09:00,17,5,9,PM,5:09 PM,Evening,False,False,True,False
1710,17:10:00,17,5,10,PM,5:10 PM,Evening,False,False,True,False
1711,17:11:00,17,5,11,PM,5:11 PM,Evening,False,False,True,False
1712,17:12:00,17,5,12,PM,5:12 PM,Evening,False,False,True,False
1713,17:13:00,17,5,13,PM,5:13 PM,Evening,False,False,True,False
1714,17:14:00,17,5,14,PM,5:14 PM,Evening,False,False,True,False
1715,17:15:00,17,5,15,PM,5:15 PM,Evening,False,False,True,False
1716,17:16:00,17,5,16,PM,5:16 PM,Evening,False,False,True,False
1717,17:17:00,17,5,17,PM,5:17 PM,Evening,False,False,True,False
1718,17:18:00,17,5,18,PM,5:18 PM,Evening,False,False,True,False
1719,17:19:00,17,5,19,PM,5:19 PM,Evening,False,False,True,False
1720,17:20:00,17,5,20,PM,5:20 PM,Evening,False,False,True,False
1721,17:21:00,17,5,21,PM,5:21 PM,Evening,False,False,True,False
1722,17:22:00,17,5,22,PM,5:22 PM,Evening,False,False,True,False
1723,17:23:00,17,5,23,PM,5:23 PM,Evening,False,False,True,False
1724,17:24:00,17,5,24,PM,5:24 PM,Evening,False,False,True,False
1725,17:25:00,17,5,25,PM,5:25 PM,Evening,False,False,True,False
1726,17:26:00,17,5,26,PM,5:26 PM,Evening,False,False,True,False
1727,17:27:00,17,5,27,PM,5:27 PM,Evening,False,False,True,False
1728,17:28:00,17,5,28,PM,5:28 PM,Evening,False,False,True,False
1729,17:29:00,17,5,29,PM,5:29 PM,Evening,False,False,True,False
1730,17:30:00,17,5,30,PM,5:30 PM,Evening,False,False,True,False
1731,17:31:00,17,5,31,PM,5:31 PM,Evening,False,False,True,False
1732,17:32:00,17,5,32,PM,5:32 PM,Evening,False,False,True,False
1733,17:33:00,17,5,33,PM,5:33 PM,Evening,False,False,True,False
1734,17:34:00,17,5,34,PM,5:34 PM,Evening,False,False,True,False
1735,17:35:00,17,5,35,PM,5:35 PM,Evening,False,False,True,False
1736,17:36:00,17,5,36,PM,5:36 PM,Evening,False,False,True,False
1737,17:37:00,17,5,37,PM,5:37 PM,Evening,False,False,True,False
1738,17:38:00,17,5,38,PM,5:38 PM,Evening,False,False,True,False
1739,17:39:00,17,5,39,PM,5:39 PM,Evening,False,False,True,False
1740,17:40:00,17,5,40,PM,5:40 PM,Evening,False,False,True,False
1741,17:41:00,17,5,41,PM,5:41 PM,Evening,False,False,True,False
1742,17:42:00,17,5,42,PM,5:42 PM,Evening,False,False,True,False
1743,17:43:00,17,5,43,PM,5:43 PM,Evening,False,False,True,False
1744,17:44:00,17,5,44,PM,5:44 PM,Evening,False,False,True,False
1745,17:45:00,17,5,45,PM,5:45 PM,Evening,False,False,True,False
1746,17:46:00,17,5,46,PM,5:46 PM,Evening,False,False,True,False
1747,17:47:00,17,5,47,PM,5:47 PM,Evening,False,False,True,False
1748,17:48:00,17,5,48,PM,5:48 PM,Evening,False,False,True,False
1749,17:49:00,17,5,49,PM,5:49 PM,Evening,False,False,True,False
1750,17:50:00,17,5,50,PM,5:50 PM,Evening,False,False,True,False
1751,17:51:00,17,5,51,PM,5:51 PM,Evening,False,False,True,False
1752,17:52:00,17,5,52,PM,5:52 PM,Evening,False,False,True,False
1753,17:53:00,17,5,53,PM,5:53 PM,Evening,False,False,True,False
1754,17:54:00,17,5,54,PM,5:54 PM,Evening,False,False,True,False
1755,17:55:00,17,5,55,PM,5:55 PM,Evening,False,False,True,False
1756,17:56:00,17,5,56,PM,5:56 PM,Evening,False,False,True,False
1757,17:57:00,17,5,57,PM,5:57 PM,Evening,False,False,True,False
1758,17:58:00,17,5,58,PM,5:58 PM,Evening,False,False,True,False
1759,17:59:00,17,5,59,PM,5:59 PM,Evening,False,False,True,False
1800,18:00:00,18,6,0,PM,6:00 PM,Evening,False,False,True,False
1801,18:01:00,18,6,1,PM,6:01 PM,Evening,False,False,True,False
1802,18:02:00,18,6,2,PM,6:02 PM,Evening,False,False,True,False
1803,18:03:00,18,6,3,PM,6:03 PM,Evening,False,False,True,False
1804,18:04:00,18,6,4,PM,6:04 PM,Evening,False,False,True,False
1805,18:05:00,18,6,5,PM,6:05 PM,Evening,False,False,True,False
1806,18:06:00,18,6,6,PM,6:06 PM,Evening,False,False,True,False
1807,18:07:00,18,6,7,PM,6:07 PM,Evening,False,False,True,False
1808,18:08:00,18,6,8,PM,6:08 PM,Evening,False,False,True,False
1809,18:09:00,18,6,9,PM,6:09 PM,Evening,False,False,True,False
1810,18:10:00,18,6,10,PM,6:10 PM,Evening,False,False,True,False
1811,18:11:00,18,6,11,PM,6:11 PM,Evening,False,False,True,False
1812,18:12:00,18,6,12,PM,6:12 PM,Evening,False,False,True,False
1813,18:13:00,18,6,13,PM,6:13 PM,Evening,False,False,True,False
1814,18:14:00,18,6,14,PM,6:14 PM,Evening,False,False,True,False
1815,18:15:00,18,6,15,PM,6:15 PM,Evening,False,False,True,False
1816,18:16:00,18,6,16,PM,6:16 PM,Evening,False,False,True,False
1817,18:17:00,18,6,17,PM,6:17 PM,Evening,False,False,True,False
1818,18:18:00,18,6,18,PM,6:18 PM,Evening,False,False,True,False
1819,18:19:00,18,6,19,PM,6:19 PM,Evening,False,False,True,False
1820,18:20:00,18,6,20,PM,6:20 PM,Evening,False,False,True,False
1821,18:21:00,18,6,21,PM,6:21 PM,Evening,False,False,True,False
1822,18:22:00,18,6,22,PM,6:22 PM,Evening,False,False,True,False
1823,18:23:00,18,6,23,PM,6:23 PM,Evening,False,False,True,False
1824,18:24:00,18,6,24,PM,6:24 PM,Evening,False,False,True,False
1825,18:25:00,18,6,25,PM,6:25 PM,Evening,False,False,True,False
1826,18:26:00,18,6,26,PM,6:26 PM,Evening,False,False,True,False
1827,18:27:00,18,6,27,PM,6:27 PM,Evening,False,False,True,False
1828,18:28:00,18,6,28,PM,6:28 PM,Evening,False,False,True,False
1829,18:29:00,18,6,29,PM,6:29 PM,Evening,False,False,True,False
1830,18:30:00,18,6,30,PM,6:30 PM,Evening,False,False,True,False
1831,18:31:00,18,6,31,PM,6:31 PM,Evening,False,False,True,False
1832,18:32:00,18,6,32,PM,6:32 PM,Evening,False,False,True,False
1833,18:33:00,18,6,33,PM,6:33 PM,Evening,False,False,True,False
1834,18:34:00,18,6,34,PM,6:34 PM,Evening,False,False,True,False
1835,18:35:00,18,6,35,PM,6:35 PM,Evening,False,False,True,False
1836,18:36:00,18,6,36,PM,6:36 PM,Evening,False,False,True,False
